Text,Labels
ಹೇ ಕಥೆ ಕತೇನೇ ಮಗ nಅಂಬೇಡ್ಕರ್ ಯಾರು ಗೋತಾ ಅದು nನೀವ್ ಹೇಳ್ತೀರಲ್ಲ ಕಲಿಯುಗ..ದೊರೆ  ದೊರೆ ನೇ ಇದು ಕರ್ನಾಟಕದಲ್ಲಿ nDPS ಕರ್ನಾಟಕ ದಲಿತ ಪ್ರಜಾ ಸೇನೆಯ ಸಾರಥಿಗಳು,Offensive_Targeted_Insult_Individual
Elru Thika muchkond iri nim build up galu nodok agtilla..producer gee enro kashta...??? Kashta irodhu Badavarigee..corona bandhu esht family sayta .idave..uta ildale esht himse agta idee avrige jeevna nadsoke maklige nettagee ondh otthu uta kodok agdale avrige help madi,Offensive_Targeted_Insult_Other
Telugu comments copy madbutta 🤦‍,Offensive_Targeted_Insult_Individual
Full rada rada macha henge navu,Not_offensive
Hands up gun looks like flare gun nIn pubg,not-Kannada
@funny videos  okay anna naale hogtini 🤣🤣🤣,Not_offensive
Hanna neve super,Not_offensive
Super song  Handsup,not-Kannada
Super I like him,not-Kannada
Sir ee varshada sikshanada bagge tilisi,Not_offensive
ultimate movie.love thiz,Not_offensive
Namganthu tik tok ban aagiddu tumba kushi,Not_offensive
@Rajath Kunte okay.,not-Kannada
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
100 days pacca,Not_offensive
Super movie.yallaru hogi nodi,Not_offensive
Sar nanu nemma thandhe Abimani          Sar good luck,Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
ಚೀನಾದ ಭವಿಷ್ಯ ಕ್ಕಾಗಿ ಸ್ಥಿರ ಆಡಳಿತಕ್ಕಾಗಿ ಜಿನ್ ಪಿಂಗ್ ರನ್ನು ಜೀವಮಾನದ ವರೆಗೆ ಅಧ್ಯಕ್ಷ ರಾಗಿ ಆಯ್ಕೆ ಆಗಿದ್ದಾರೆ. ಆದರೆ ಭಾರತ ದಲ್ಲಿ ಪ್ರತಿ ವರ್ಷ ಒಂದಿಲ್ಲೊಂದು ಚುನಾವಣೆ ಗಳು ಇರ್ತಾವೆ ಈ election ಗೆಲ್ಲೊಕೇ ಹೊಲಸು ರಾಜಕೀಯ ನಾಯಕರ ( ಹಂದಿಗಳು)  ಹರಾಚಾಟ ಜಾತಿ ಧರ್ಮ ಬ್ರಷ್ಟಾಚಾರ ಅಧಿಕಾರ ದಾಹ  ಸುಳ್ಳುಗಳು ಕೆಸರು ಎರೆಚಾಟ ಇಂತ ಹೊಲಸು ರಾಜಕೀಯ ವನ್ನೇ 24*7 ಬ್ರೇಕಿಂಗ್ ನ್ಯೂಸ್ ಆಗಿ ತೋರಿಸೋ ಮೂರು ಬಿಟ್ಟು ಬಾಯಿ ಬಡುಕೊಳ್ಳೋ news ಚಾನೆಲ್ ಗಳು..... ಇದು ನಮ್ ಗೋಳು ಗಳು nಇದರ ಮಧ್ಯ ಜನ ಸಮಾನ್ಯನಿಗೆ ಶಿಕ್ಷಣ ಆರೋಗ್ಯ ಉದ್ಯೋಗ ಒಳ್ಳೆ ಪರಿಸರ ಬರಿ ಕನಸು.... nಇನ್ನೂ social ಮಿಡಿಯಾ ದಲ್ಲಿ ಭಾರತ ವಿಶ್ವ ಗುರು,Offensive_Targeted_Insult_Group
Waiting  ASN,not-Kannada
super togari tippa,not-Kannada
Super song Shetty,Not_offensive
ನಮ್ಮನೆಗು ಬಂದು ಮಜ್ಜಿಗೆ ಕೇಳಿದ್ದ,Not_offensive
Super Boss idu actually bekagiddu ... tik tok madavruru sari yagi Thodineku,Not_offensive
Kannada nigant allli dagar Andre enu artha gotta?n,Offensive_Untargetede
Nan uninstall madhe,Not_offensive
Hands up avathara,Not_offensive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಕಮೆಂಟು..,Not_offensive
ತೊಗರಿ ತಿಪ್ಪ ಭಾಗ 2 ಅಪ್ಪ್ಲೊಡ ಮಾಡಿರಿ,Not_offensive
Nanu 2 sala nodidini,Not_offensive
Super guru nice,Not_offensive
@Manoj Kolya Neenobne heege heltirodna naan Keliddu.. Watch his Trailer and Teasers first,Not_offensive
ಗುರು ನಿಮ್ಗೆ ಡೌಟ,Offensive_Targeted_Insult_Individual
Movie dekh li kya,not-Kannada
Ganesh Bhat -ನಿನು ಒ೦ದು ಬ್ರಾಹ್ಮಣ ಸರಿಯಾಗಿ ಜಾತಿ ಮಯಾ೯ದೆ ಇಟ್ಟು ಮಾತಾಡುವದನ್ನು ಕಲಿ,Offensive_Targeted_Insult_Individual
God bless you sir,not-Kannada
ಜನರನ್ನು ಮೂರ್ಖರನಗಿಸೋ ವಿಡಿಯೋ ಇದು ಯಾರೂ ಕೂಡ ನಂಬಬೇಡಿ ಒಬ್ಬ ವ್ಯಕ್ತಿ 5000 ವರ್ಷ ಬದುಕುವುದು ಸಾಧ್ಯವಾ   ನಿಮ್ಮಗೆ ನೀವೇ ಪ್ರಶ್ನೆ ಮಾಡಿಕೊಳ್ಳಿ.,Offensive_Targeted_Insult_Group
@Syed Akbar even KGF had songs,not-Kannada
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಅವಥಾರ... nಅವನೇ ಶ್ರೀಮಾನ್ ನಾರಾಯಣ....nನಿಜಾ ಗುರು ಈ ಚಿತ್ರ ಚರಿತ್ರೆಯನ್ನು ಸೃಷ್ಟಿ ಮಾಡುತ್ತದೆ....,Not_offensive
ನಮ್ಮ ದೇಶದ ರಾಜಕಾರಣಿಗಳು ಚಿಲ್ಲರೆಗಳು ನಿಜಕ್ಕು ಸತ್ಯ,Offensive_Targeted_Insult_Group
I love you dia,not-Kannada
First hog film nodu. Amele yen bekadru comment madu.,Offensive_Targeted_Insult_Individual
Next scene saanvi,not-Kannada
ಹೌದು... ಸ್ಪೂರ್ತಿಯ ಮಾತುಗಳು..... ನಿಜವಾದ ಕಲಾವಿದನಿಗೆ ಬೆಲೆ ಇಲ್ಲ....ಶಂಕರ್ ಅಣ್ಣನಿಗೆ ಒಳ್ಳೆಯದಾಗಲಿ,Not_offensive
I'm soo soo happiiii,not-Kannada
@Kiran Shali ಲೈ  ತಗಡು ನೀನು ಹಿಂದು ಧರ್ಮದ್ವನೆನೊ ಆಥವಾ  cross ನೀನು,Offensive_Targeted_Insult_Individual
ದಿಸ್ ಐಸ್ ದಿ ಬೇಸ್ ಸನ್ ಎವರ್ ಲವ್ ಉ,Not_offensive
Tiktok inda nam personal information china avrge gottagtide.... idella avrge gottagtilla bvc galu... ban madidre avrge madok bere kelsa iralvalla adke itara adtidare🤦‍and yar yaru tiktok ban madbardu anta heltaro avr videos nododna  modlu stop madbeku,Offensive_Targeted_Insult_Other
Avnu bandiddre avana video akki,Not_offensive
Rock Siddu yaako gaandu soole magane naanu ninna thangina rape maadidna.. yelo mathannu ole mathanaadu.. nanagu baahi ide.. nanage gothilade thapagide.. Neenu mathado reethi badalisiko ...,Offensive_Targeted_Insult_Individual
Sathya na guru??,Not_offensive
@Troll Stupid Fans ley gaandu soole magane modlu ninnathra adu idiya antha nodkolo hodiyoke bandu hodsokondanthu hogthiya,Offensive_Targeted_Insult_Individual
@Prasad Hegde super joke,not-Kannada
@Nandi Parthasarathi nadiyole sule magane Nam style Nam ista ning yako thika uri,Offensive_Targeted_Insult_Individual
Mind blowing song..,not-Kannada
All song super,not-Kannada
Bro  so nice videos 🤣,not-Kannada
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರಾ nLove you boss,Not_offensive
Avane shriman Narayana,Not_offensive
ರಿಷಬ್ ಶೆಟ್ಟಿನಾ ನೊಡಿದ್ರ,Not_offensive
@Nandi Parthasarathi ಓಹೋ ನಂದಿನಿ ನಿಂದು ಮಿಲ್ಕ್ ಪಾರ್ಲರ್ ಬೇರೆ ಇದಿಯಾ,Offensive_Targeted_Insult_Individual
Love story bandidde adre e Tara yavdu illa,Offensive_Targeted_Insult_Group
Sema Padam nnFantastic making,Not_offensive
@MT T sorry guru nangu avlu adre agalla adke solpa campare mad de..,Offensive_Targeted_Insult_Individual
Bgm and dance super,Not_offensive
Kannadada matthondu maligallu,Not_offensive
Bro super bro allarigu artha agothara  alidira,Not_offensive
Pls trailer relonch madi ..bere chanel alli ..subscriber kadime ide e chanel alli...,Not_offensive
Nivu madidu karekt,Not_offensive
ನಮಗೆಲ್ಲ ನಮ್ಮ LEGENDSನ ಕೆಲವರಲ್ಲಿ ಕಾಣುತ್ತೇವೆ               1.ವಿಷ್ಣುವರ್ಧನ್-ಕಿಚ್ಚ ಸುದೀಪ್      2.ಡಾ,Not_offensive
ಯಾಕಲೇ ಮಗನೆ ಎಲ್ಲಾದ್ರೂ ಕಡಿದಿದೆಯಾ,Offensive_Targeted_Insult_Individual
ಪೃಥ್ವಿ ಅವ್ರು ಕಾಸರಗೋಡಿನವರು ಅಂತ ಕೇಳಿ ತುಂಬಾ ಖುಷಿಯಾಯ್ತು,Not_offensive
Bhuvan Naik wow man awesome,not-Kannada
nachike agtide nange enthado dod dod heros movi chennagildiddruu  odtave,Offensive_Targeted_Insult_Other
ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಪಾರ್ಟಿ 2 ಬರುವಂತಾಗಲಿ,Not_offensive
@Shivananda Kanni rryrrrrtrtworrrorrrp,not-Kannada
Good  job,not-Kannada
Tereya abhinayada indide jeevanada pathra,Not_offensive
Wow prajwal looks is awesom  ಈ ಮೂವೀ ಆದ್ರೂ ಹಿಟ್ ಆಗ್ಲಿ ಕನಪ್ಪ ದೇವ್ರೇ,Not_offensive
Astu sala kelidru kelbeku ansute bro super song,Not_offensive
Diya swarupavannu nodi gadgadithanadee...,Not_offensive
Sasthanga namaskaar guru nale,Not_offensive
Super Anna ....,Not_offensive
Super bro.,not-Kannada
Kannada movie songs  Kannada movie All No 1,Not_offensive
Super movie super songs,Not_offensive
Ho guru adu pubg alla  adu yav game antha modlu thilko ninu,Offensive_Targeted_Insult_Individual
Kittod nanmaklu maarayya,Offensive_Targeted_Insult_Other
Avanilade enu illa ee bhoomimele,Not_offensive
Thank you sar,not-Kannada
Nim movie scene Evaga viral aagidhe anna,Not_offensive
Nivu pan India film Madi sir nivu Nam sandalwood most handsome hunk,Not_offensive
Idu charitre srustisuva avataranME,Not_offensive
ವೀಡಿಯೊ ಅತ್ಯುತ್ತಮವಾಗಿದೆ ಮುಂದುವರಿಯಿರಿ ಇದು ನಿಜವಾಗಿಯೂ ಈ ವೀಡಿಯೊವನ್ನು ನೋಡಿದ ನಂತರ ನಾನು ತುಂಬಾ ನಕ್ಕಿದ್ದೇನೆ,Not_offensive
Super movie super song,not-Kannada
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
So interesting film,Not_offensive
shankaragouda desaigoudra super,not-Kannada
Super video,not-Kannada
All fake bro nija vishaya maatra heli bro ummane janara manasalli sullu nambike yanna huttisa bedi plzzzz,Offensive_Targeted_Insult_Group
ADBHUTHA  Sathya,Not_offensive
Supper i love my kannada ...,Not_offensive
ದ್ರುವ ಅಣ್ಣಾ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ all the best,Not_offensive
Big fan - kerala,not-Kannada
ಕನ್ನಡ ನಾಡಿನ ಕೀರ್ತಿ ಜಗತ್ತಿನೆಲ್ಲೆಡೆ ಹರಡಲಿ ಅಂತ ಬಯಸುತ್ತೇನೆ,Not_offensive
Shankar Patil ಸುಪ್ಪರ,not-Kannada
Guru eno heludri but sakkatag heludri super guru,Not_offensive
ಯಾಕ್ ಗುರು ಈ. ಹಾಡು ಇಷ್ಟು ಅದ್ದಿಕ್ಟ್ ಆಗ್ಬಿಟ್ಟಿದೆ,Not_offensive
rashmika tunnanna nge max 5 years tym bt shetty ge innu 20 ys tym ide RAKSHITH SHETTY belibeku annoru movie nodi .....,Offensive_Targeted_Insult_Individual
Odeya nodokke theater ge ogide janane eddilla vaapas banbitri nanu nan frds 🤦‍,Not_offensive
Namma karaavali enta enta actors galanna kannada cinemage needide gotta!?upendra,Not_offensive
@Nandi Parthasarathi kurukshethra Hindi version relies madoke helu first dubbing madi yak waste madthira,Offensive_Targeted_Insult_Group
@Shashankgowda Ms thank you..,not-Kannada
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಶಾಟ ವಾಸ್ನಿ,Offensive_Targeted_Insult_Individual
Below average songs,Offensive_Untargetede
35M+ views,not-Kannada
Super super super,not-Kannada
Don't Post FAKE videos,Offensive_Targeted_Insult_Group
@Dhee Pu nin baayige .,Offensive_Targeted_Insult_Individual
ಪ್ರೇಕ್ಷಕರಲ್ಲಿ  ತಲೆ ಇರುವವರು ಹಾಗೂ ತಲೆ ಇಲ್ಲದವರನ್ನು ಪರೀಕ್ಷೆ ಮಾಡಲು ಆವಾಗಾವಾಗ ಅವನು ಬರ್ತಾನೆ !! ಯಾರು ಅವನು ?,Not_offensive
Hoooo Tik tok ban,Offensive_Targeted_Insult_Other
Super video bro,not-Kannada
@Rohith K le nin dagar bandli agtavne modlu kudlu olskoloke yelu ella nin avnu musodilla🤣🤣,Offensive_Targeted_Insult_Individual
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಕೊಜ್ಜೆ,Offensive_Targeted_Insult_Individual
Super pa annaji full maja aitu,Not_offensive
Comment's nali like madidre illi unlike madi (super song ) nI will coming soon back ..⏳ n100 days super it move pakka.,Not_offensive
ಸರ್ pls contact 9743436877,Not_offensive
Shivu Patil,not-Kannada
Mastu mastu... Idu Idu bekagirodu...,Not_offensive
ಸರ್ ನಿಮ್ಮಲ್ಲಿ ಕೇಳಿಕೊಳ್ಳೋದು ಇಷ್ಟೆ nಭಾರತವನ್ನು ಮುನ್ನಡೆಸುವ ಜವಾಬ್ದಾರಿ ನಮ್ಮೆಲ್ಲರದಾಗಿದೆ ಅದಕ್ಕಾಗಿ ಸರ್ inspire ವಿಡಿಯೋಗಳು ಯಾವ್ತರ ಯಾವುದರಲ್ಲಿ ಬೆಳೆಯಬೇಕು ಅನ್ನೋದು ಒಂದು ವಿಡಿಯೋ ಮಾಡಿ ಸರ್ ಪ್ಲೀಸ್. Mi ranga ಬಳ್ಳಾರಿnಈ ಕರೋನ ದಲ್ಲಿ ಎಂದು ಯಾವ ತರ ಬೆಳಿಬೇಕು ಅನ್ನೋದು ವಿಡಿಯೋ ಮಾಡಿ ಸರ್ ಪ್ಲೀಸ್,Not_offensive
Idu remake alla kanappa,Not_offensive
Osm,not-Kannada
Kadu odiyuva majane bere inserted people get a answer,Offensive_Targeted_Insult_Group
ಅದ್ಬುತ ಅತಿ ಅದ್ಬುತ ರಿ ಗುರುಗಳೇ,Not_offensive
Hata best D Boss fans,Not_offensive
ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಟಿಸೊ ಅವತಾರಾ,Not_offensive
Cute kushii Ravi,not-Kannada
super super bro,not-Kannada
@Rock Siddu hehehe,not-Kannada
@Ŕävîñđŕå_02_GøWđřú bro evnu venkatesh kulkarni avr comments ge reply madidane adanna odudre nin education EE flop,Not_offensive
ಲಾಸ್ಟ್ ಅಲ್ಲಿ Fork  ಎಸೆದಿದ್ದು shaanvi aka Lakshmi ಇರಬಹುದಾ ಅನ್ನೋರು like ಮಾಡಿ,Not_offensive
Ivru helirodu antalla namma dharma shashtra helide. Ashwathhama chranjivi endu. Adre avru doctor manège hogidru adu doubt,Offensive_Untargetede
Movie is too good,not-Kannada
Super Guru,Not_offensive
Super voice sir,not-Kannada
ಇಡೀ ಸಿನಿಮಾ ಎಲ್ಲಿಯೂ ಕೂಡ ಬೇಸರ ಪಡಿಸದೆ ಉತ್ತಮವಾಗಿ‌ ಪ್ರೇಕ್ಷಕರ ಮನಸ್ಸನ್ನ  ಸೆಳೆಯುವಂತೆ ಮೂಡಿ ಬಂದಿದೆ ಗುಡ್ ಲಕ್ ಬ್ರದರ್,Not_offensive
ಮುಚ್ಚಲೇ..... ಆ ತುಲುಗು ನವರಿಗೆ ಹುಟ್ಟಿರೋರ್ ಥರ ಯಾವಾಗಲೂ ಸೌಂದರ್ಯ ಸೊಬಗುಲಿ ಅವರದ್ದೆ ಹಾಕಿರುತ್ತಾರೆ..... ರಾಜ್ ಕಮಲ್ ಒಂದ್ರಲ್ಲೆ ಕನ್ನಡ ಹಾಕೋದು....,Offensive_Targeted_Insult_Group
ಪ್ರಜ್ವಲ್ ಸರ್ ನಟಿಸಿರುವ ಜಂಟಲ್ ಮ್ಯಾನ್ ಚಿತ್ರದ ಟ್ರೈಲರ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಆಲ್ ದ ಬೆಸ್ಟ್ ಜೆಂಟಲ್ ಮ್ಯಾನ್ ಚಿತ್ರ ತಂಡದವರಿಗೆnಇಷ್ಟ ಇದ್ರೆ ನಮ್ಮ ದೌಲತ್ ಕಿರುಚಿತ್ರದ ಫಸ್ಟ್ ಲುಕ್ ನೋಡಿ ಕೆಳಗೆ ಲಿಂಕ್ ಕೊಟ್ಟಿದ್ದೇವೆn,Not_offensive
ಹೊಸ ಇತಿಹಾಸ ಸೃಷ್ಟಿಸಿದ ಸಿನಿಮಾಗಳ ಸಾಲಿಗೆ ಸೇರಲಿ . ..ಜೈ d boss,Not_offensive
Anna super anna nivu nivu ondu samajakke seve hagu deshavannu ulisalu ondu sangavannu katti navu nimmannu bembalisuteve,Not_offensive
Is it true,not-Kannada
Devaru annonu idaane Andre avru shaapa kottidddu nijaane aagidre avru idde iruttaare elllooo ondu jaagadallli manushyara kannige kaanollla aste jaiii Sri Krishna,Not_offensive
ಎಲ್ಲಾ ಸರಿnnnಆದರೆ ಬೆಂಗಳೂರಲಿರುವ ola Uber ಡ್ರೈವರ್  ಕಥೆ ಕೇಳೋರ್ಯಾರು,Not_offensive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ ಸೂಪರ್‌ ಸಾ೦ಗ್ ರಕ್ಷಿತ ಅಣ್ಣ ಸೂಪರ್‌  ಆಲ ದಿ ಬೆಸ್ಟ್ ಕಿಚ್ಚ ಸುದೀಪ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ,Not_offensive
Ok Bro.... Bt gurudeshpande avru tamilindane jasti movie na remake madtirodu..... Ok hego paapa nam prajwal ge ondu break sigli,Offensive_Targeted_Insult_Individual
Super song love u,not-Kannada
Ulti music suuuper,Not_offensive
ವಾವ ಸುಪರ್ ಅನಾಲಸಿಸ್ನಮ್ಮ ದೇಶ ಓಳ್ಳೇದೆ...ಮಾತ ಜಾಸ್ತಿ  ಕೆಲಸ ಕಮ್ಮಿ.....ನನ್ನು ಸೇರಿ.,Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
@Mithun KUDLA uppad,not-Kannada
Yarige e trailer nodidre Rangitharanga movie nenpaytu like madi,Not_offensive
Super movie 200days paka super guru see once dis movie,Not_offensive
ಮಸ್ತ್ ಐತಿ... ಅನಾಹುತ ಸಾಂಗ್ .. ಗಿಚ್ಚ್ ಐತಿ 🤘,Not_offensive
Anna yavuranna nindu...chamarajnagarana...,Not_offensive
Good job..  Goahead mahn,Not_offensive
ಜೈ ಕನ್ನಡ,Not_offensive
kelsa maddidare anna Modiji,Not_offensive
shambhu baligar superr,not-Kannada
ಎನ್ ಗುರು ಸೂಪರ್ ಅಗಿ ವೀಡಿಯೋ ಮಾಡಿದಿರ ಅಣ್ಣ,Not_offensive
ನಿಜ ನಾ ಇಷ್ಟು ಚನ್ನಾಗಿ  ಹೇಳಿದಿರ,Not_offensive
Supper pa ........ Continue the work. ...  Tiktok videos nodi nodi thale kettogithu.............jai modi jai jai modi......,Not_offensive
@Madan Kumar Mister Modan kumor..... ascar yenu nobal price,Not_offensive
Supper bro chenngi ugdidira.🤝🤝🤝,Not_offensive
ಟಿಕ್ ಟಾಕ್ ಅಲ್ಲಿ ಇರೋ ನನ್ ಶತ್ರು ಗಳಿಗೆ ಸರಿಯಾಗಿ ಕೊಟ್ಟಿ ಇದೀಯ ಎವರ್ ದೊಡ್ಡ ಸೂ ಗಳು,Not_offensive
BGM SOUND SUPER  SONG SUPER,not-Kannada
24 M view,not-Kannada
Zinda hai tho deklena,not-Kannada
I like feel better #person only you sir,not-Kannada
Supr bro u r video,not-Kannada
Gultu kuda same problem face madittu,Not_offensive
Different ಮ್ಯೂಸಿಕ್ ಸರ್.nಅಜನಿಶ್ ಸರ್ ಗೆ ಧನ್ಯವಾದಗಳು..,Not_offensive
Keli kaadiruva baandavaarenBhuviyalli avana arithavaarenYaarila bidinMunnudinIddaradondu dantakathenNalku dikkinalu bekavanunBanduku hidida manavanunThale melide keeretanViraatanGuri bennato netaaranunGalli maatina bazaarunSuddi saaride sumaarunPaatrada parichaya irovrunEe badukige ide Ghana  hesarunHands up idu AnavaraatanHands up Na agnyata nHands up ide vedanta nIdu charithre srushtiso avataara,Not_offensive
We are all ready serrender settre....,not-Kannada
@Basvaraj Swamy BASVA Seamy to,not-Kannada
ಕಮೂನಿಷ್ಟ ಸರ್ಕಾರವೇ ಒಳ್ಳೆಯದು ಅಲ್ಲಿ ರಾಜಕೀಯ ಇರಲ್ಲ ದೇಶದ ಅಭಿವೃದ್ಧಿ ಒಂದೇ ಗುರಿnನಮ್ಮ ದೇಶದ ಈ ಸ್ಥಿತಿಗೆ ಕಾರಣnn* ರಾಜಕಾರಣಿಯರು(ನೆಹರೂ ವಂಶಸ್ಥರು),Offensive_Targeted_Insult_Group
1.8k dislike kottiro sulemaklu yaarappa... Nim padha ondh sala mutbeku...,Offensive_Targeted_Insult_Group
Super bro,not-Kannada
Nim dhesh bakthi ge Sallut bro I like you,Not_offensive
Suppar anna I am army boy,Not_offensive
BrasthacharA  ellada deshane Ella. bharatha deshadalli  navella ondhe annodu   bhavane modhalu barbeku.  Ondhu jathiyavaru ennondhu jathiyavaru dhosisodhu  adhu kadime  aagbeku. Rajakiyadavaru navella ondhe.yella pakshadavaru ondagi desha katto kelasa aagbeku .aaga navu Hantha Hantha vagee mele barbahudhu,Not_offensive
Idu riyel rar,Not_offensive
@Nature  You tube ಕನ್ನಡದಲ್ಲಿ ಹೇಳಬೇಕೆಂದರೆ - ನೀನು ಕೊಳವೆ .....🤣🤣,Offensive_Targeted_Insult_Individual
Amazed Amazing Amazefull,Not_offensive
Jai rakshith shetty,Not_offensive
ಎಸ್ ಸೂಪರ್ ಸಾಂಗ್,Not_offensive
ಚೆನ್ನಾಗಿದೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,Not_offensive
Hands up-_if u like nHands up-_movie superhitnHands up-_record breakern Iddu hosa dakale shrutiso samaya ....,Not_offensive
ಸೂಪರ್ ಹಾಡು ಎಲ್ಲ ಕನ್ನಡದ ಅಭಿಮಾನಿಗಳಿಂದ ಸಿನಿಮಾ ತಂಡಕ್ಕೆ ಆಲ್ ದಿ ಬೆಸ್ಟ್,Not_offensive
